MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_log10p	8_diff	7_adj pval	7_logFC	7_pval	7_log10p	7_diff	6_adj pval	6_logFC	6_pval	6_log10p	6_diff	5_adj pval	5_logFC	5_pval	5_log10p	5_diff	4_adj pval	4_logFC	4_pval	4_log10p	4_diff	3_adj pval	3_logFC	3_pval	3_log10p	3_diff	2_adj pval	2_logFC	2_pval	2_log10p	2_diff	1_adj pval	1_logFC	1_pval	1_log10p	1_diff	MaxSig	Differential feature	Reaction.ID	Label_Sig8	Label_Sig7	Label_Sig6	Label_Sig5	Label_Sig4	Label_Sig3	Label_Sig2	Label_Sig1	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
C00412	Stearoyl-CoA			Metabolite	Stearoyl-CoA	15541	HMDB0001114		HMDB0001114																																													R08174										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00416	Phosphatidate	*		Metabolite	PA(34:1)_M+NH3_feature1	89530	HMDB0007858	C00416	HMDB0007858			1	-0.148834223019526	0.544695770094446	0.263845997283824		1	-0.00544314775069754	0.982249738170633	0.00777807828206562		1	0.103449132017801	0.673055925400863	0.171948847984203		1	0.423726061102504	0.112994509368217	0.946942659251268		1	0.232931679709634	0.45795587955596	0.339176360835377		1	-0.444867286635485	0.162996185958429	0.787822557783696		1	0.105193642848241	0.736220849251974	0.132991887803681		1	-0.499617808456805	0.119212831205077	0.923676997769797		0.946942659251268		R01799, R02239, R02240, R02241, R02760, R09381, R01310, R02051										-0.148834223019526	-0.00544314775069754	0.103449132017801	0.423726061102504	0.232931679709634	-0.444867286635485	0.105193642848241	-0.499617808456805	-0.499617808456805	0.263845997283824	0.1	0.171948847984203	0.946942659251268	0.339176360835377	0.787822557783696	0.132991887803681	0.923676997769797	0.946942659251268
C00417	cis-Aconitate	*	*	Metabolite	cis-aconitate	32805	HMDB0000072	C00417	HMDB0000072			1	0.0842100092555631	0.709161053490569	0.149255123492136		1	-0.288253057397768	0.205873519631938	0.686399510678252		0.0669836758215293	-1.03930088130096	3.72767890607462e-05	4.42856150386251	*	0.597793750776588	-0.761859588059413	0.00154270831046786	2.81171618095532	*	1	0.0520677634826319	0.808653850748335	0.0922373410333586		1	0.137731714616495	0.523183300914133	0.281346126374508		0.629827708672081	-0.744118520018227	0.00167686072978154	2.77550300584892	*	1	-0.499846981124338	0.0265702066220433	1.57560506830465		-4.42856150386251	*	R01325, R01900			cis-aconitate	cis-aconitate			cis-aconitate		cis-aconitate	0.0842100092555631	-0.288253057397768	-1.03930088130096	-0.761859588059413	0.0520677634826319	0.137731714616495	-0.744118520018227	-0.499846981124338	-1.03930088130096	0.149255123492136	0.686399510678252	4.42856150386251	2.81171618095532	0.1	0.281346126374508	2.77550300584892	1.57560506830465	4.42856150386251
C00418	(R)-Mevalonate			Metabolite	(R)-Mevalonate	17710, 36464	HMDB0000227		HMDB0000227																																													R02082										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00422	Triacylglycerol	*	*	Metabolite	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	17855	HMDB_TG	C00422	HMDB0005471			1	-0.145846777628555	0.597350241167853	0.223770956633548		1	-0.0541223261054191	0.844162847134342	0.073573765708744		1	0.473724249118751	0.0958208961031019	1.01853977199997		1	-0.0571161862941789	0.844937272989837	0.0731755312935735		4.75879620879247e-05	-1.5644681112268	1.53511023860443e-09	8.8138604317187	*	1	-0.504369483505802	0.0046083367911416	2.33645578887533	*	1	0.0128480890466571	0.936824352058195	0.0283418286241661		1	-0.100899814077025	0.535389401237254	0.271330230515049		-8.8138604317187	*	R01350, R01369, R02250, R02251, R02694					TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3			TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	-0.145846777628555	-0.0541223261054191	0.473724249118751	-0.0571161862941789	-1.5644681112268	-0.504369483505802	0.0128480890466571	-0.100899814077025	-1.5644681112268	0.223770956633548	0.1	1.01853977199997	0.1	8.8138604317187	2.33645578887533	0.1	0.271330230515049	8.8138604317187
C00447	Sedoheptulose 1,7-bisphosphate			Metabolite	Sedoheptulose 1,7-bisphosphate	17969	HMDB0060274		HMDB0060274																																													R01829, R01845, R01843										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00454	NDP			Metabolite	NDP	16862																																																R00329, R00331, R00333										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00455	Nicotinamide D-ribonucleotide	*		Metabolite	NMN	14648	HMDB0000229	C00455	HMDB0000229			1	0.215102197198578	0.471267634556349	0.326732385439262		1	0.210733296827285	0.480223368734121	0.318556710032137		1	-0.0452444729559902	0.878914506551276	0.0560533674049273		1	-0.0178395172224186	0.952090956190993	0.0213215601397694		1	-0.129370824647533	0.69122971575893	0.160377599937836		1	-0.813991173044835	0.0187374618871493	1.72728923751752		1	-0.62460163974079	0.0645715903230333	1.18995851729538		1	-0.477742830608569	0.151104323069509	0.820723110390458		-1.72728923751752		R00103, R01271										0.215102197198578	0.210733296827285	-0.0452444729559902	-0.0178395172224186	-0.129370824647533	-0.813991173044835	-0.62460163974079	-0.477742830608569	-0.813991173044835	0.326732385439262	0.318556710032137	0.1	0.1	0.160377599937836	1.72728923751752	1.18995851729538	0.820723110390458	1.72728923751752
C00459	dTTP	*		Metabolite	dTTP	18077	HMDB0001342	C00459	HMDB0001342			1	0.750896792876442	0.00682579685887975	2.16584664081278		1	0.432902455460867	0.100567479965553	0.997542432349213		1	0.323693460910023	0.213722078329081	0.670150611194808		1	0.478860137866375	0.0710377293628458	1.148510928718		1	0.448527341207813	0.22667296481577	0.644600274895477		1	0.488589356301831	0.189163467402337	0.723162733883192		1	0.337149303253622	0.360101458944275	0.443575119089241		1	0.648295908126205	0.0857731089828942	1.06664884794211		2.16584664081278		R02093, R11323										0.750896792876442	0.432902455460867	0.323693460910023	0.478860137866375	0.448527341207813	0.488589356301831	0.337149303253622	0.648295908126205	0.750896792876442	2.16584664081278	0.997542432349213	0.670150611194808	1.148510928718	0.644600274895477	0.723162733883192	0.443575119089241	1.06664884794211	2.16584664081278
C00462	Halide			Metabolite	Halide	16042																																																R03522										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00473	Retinol	*	*	Metabolite	vitamin A	17336	HMDB0000305	C00473	HMDB0000305			1	0.0297535084441449	0.803662196726548	0.0949264598657176		1	0.214837934209234	0.0824971207839046	1.0835612084135		1	-0.291334822916897	0.0217551745544658	1.66243742775912		1	-0.239572852157247	0.0546820094171267	1.26215553465404		1	0.443993795177866	0.00535362380806351	2.27135214936541		1	-0.00225221588024915	0.98768279777087	0.0053825101660375		0.564837002436514	-0.524843910186049	0.00138757812054212	2.85774255677084	*	0.728856056126829	-0.49814103561179	0.0021787518519985	2.66179223071964	*	-2.85774255677084	*	R02124, R02366, R02367, R07163, R08379, R08387							vitamin A	vitamin A	vitamin A	0.0297535084441449	0.214837934209234	-0.291334822916897	-0.239572852157247	0.443993795177866	-0.00225221588024915	-0.524843910186049	-0.49814103561179	-0.524843910186049	0.1	1.0835612084135	1.66243742775912	1.26215553465404	2.27135214936541	0.1	2.85774255677084	2.66179223071964	2.85774255677084
C00510	Oleoyl-CoA			Metabolite	Oleoyl-CoA	15534	HMDB0001322		HMDB0001322																																													R08176										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00512	Benzoyl-CoA			Metabolite	Benzoyl-CoA	15515	HMDB0002252		HMDB0002252																																													R02452, R05506, R01422										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00523	Androsterone			Metabolite	Androsterone	16032	HMDB0000031		HMDB0000031																																													R02476, R02477										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00527	Glutaryl-CoA			Metabolite	Glutaryl-CoA	15524	HMDB0001339		HMDB0001339																																													R02571, R05586										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00531	Itaconyl-CoA			Metabolite	Itaconyl-CoA	15528	HMDB0003377		HMDB0003377																																													R02404, R02405, R02406										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00546	Methylglyoxal			Metabolite	Methylglyoxal	17158	HMDB0001167, HMDB0060661		HMDB0001167, HMDB0060661																																													R02531, R01016										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00550	Sphingomyelin	*	*	Metabolite	SM(d34:1)	64583	HMDB_SM	C00550				1	-0.192324908714359	0.035895745600269	1.4449570213887		1	-0.0371213586623019	0.685504368540106	0.163989773220469		1	0.140838294226287	0.124432992224191	0.905064455326612		1	0.123646228945799	0.187219722135714	0.727648403655836		0.126666636726973	0.20179437809753	0.000102780115397117	3.98809089904331	*	1	0.124531288963047	0.0165366102736136	1.78155350870949		0.0260239262315773	0.230817870587824	8.88997879774944e-06	5.05109927480385	*	0.737824145073127	0.15892281175855	0.00222236640943983	2.65318433581865	*	5.05109927480385	*	R02541, R08969					SM(d34:1)		SM(d34:1)	SM(d34:1)	SM(d34:1)	-0.192324908714359	-0.0371213586623019	0.140838294226287	0.123646228945799	0.20179437809753	0.124531288963047	0.230817870587824	0.15892281175855	0.230817870587824	1.4449570213887	0.163989773220469	0.905064455326612	0.727648403655836	3.98809089904331	1.78155350870949	5.05109927480385	2.65318433581865	5.05109927480385
C00555	4-Aminobutyraldehyde			Metabolite	4-Aminobutyraldehyde	17769, 27390	HMDB0001080		HMDB0001080																																													R01986, R02549										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00565	Trimethylamine			Metabolite	Trimethylamine	18139	HMDB0000906		HMDB0000906																																													R05623										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00570	CDP-ethanolamine			Metabolite	CDP-ethanolamine	16732	HMDB0001564		HMDB0001564																																													R02038, R02057										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00576	Betaine aldehyde			Metabolite	Betaine aldehyde	15710	HMDB0001252		HMDB0001252																																													R02565, R02566, R01025, R08557, R08558										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00577	D-Glyceraldehyde			Metabolite	D-Glyceraldehyde	17378																																																R01036, R01041, R01752, R02568										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00582	Phenylacetyl-CoA			Metabolite	Phenylacetyl-CoA	15537	HMDB0006503		HMDB0006503																																													R05841										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00588	Choline phosphate	*		Metabolite	phosphocholine	18132	HMDB0001565	C00588	HMDB0001565			1	0.224092559945946	0.408531383677486	0.388774575032627		1	-0.214740654782544	0.428082007812823	0.368473025078128		1	0.148578740230585	0.582106122079096	0.234997833164548		1	-0.0423611526219414	0.874940638275759	0.0580214113706155		1	0.43710553579268	0.118244409182302	0.927219384363312		1	-0.00729819499996687	0.978613263313148	0.00938890246870535		1	-0.436521971483868	0.118710630514368	0.925510388315771		1	0.19531311928997	0.475619572586504	0.322740281699662		0.927219384363312		R01021, R02541, R02591										0.224092559945946	-0.214740654782544	0.148578740230585	-0.0423611526219414	0.43710553579268	-0.00729819499996687	-0.436521971483868	0.19531311928997	0.43710553579268	0.388774575032627	0.368473025078128	0.234997833164548	0.1	0.927219384363312	0.1	0.925510388315771	0.322740281699662	0.927219384363312
C00605	2,3-Dehydroacyl-CoA			Metabolite	2,3-Dehydroacyl-CoA	15469, 19573																																																R02617, R02694, R02760										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00606	3-Sulfino-L-alanine			Metabolite	3-Sulfino-L-alanine	16345	HMDB0000996		HMDB0000996																																													R02619, R00893										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00613	Protein-L-arginine			Metabolite	Protein-L-arginine																																																	R00555, R12645										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00615	Protein histidine			Metabolite	Protein histidine																																																	R13015										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00620	alpha-D-Ribose 1-phosphate			Metabolite	alpha-D-Ribose 1-phosphate	16300	HMDB0001489		HMDB0001489																																													R01057, R02147										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00638	Long-chain fatty acid			Metabolite	Long-chain fatty acid	15904																																																R00390, R05188, R09450, R12329										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00641	1,2-Diacyl-sn-glycerol	*	*	Metabolite	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	17815	HMDB_DG	C00641	HMDB0007032			1	0.0639344714110024	0.745612202419228	0.127486993089735		1	-0.00877272076210422	0.964449537228402	0.0157204909610846		1	-0.183476265295266	0.356079838916289	0.448452615192009		1	-0.158730516658925	0.450103541380407	0.346687570052149		0.00906016909938145	-1.27934614531123	1.91411960958615e-06	5.7180309274995	*	1	-0.545664151968145	0.0125313518929625	1.90200207441821		0.108650272419318	-0.967358317430197	7.90719811046904e-05	4.10197738005849	*	0.685605499714622	-0.704765872412897	0.001952863384712	2.70932813732708	*	-5.7180309274995	*	R01321, R02057, R02240, R02250, R02251, R02687, R02688, R02694, R03332, R03435, R04920, R04922, R08969, R10952, R02239					DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1		DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	0.0639344714110024	-0.00877272076210422	-0.183476265295266	-0.158730516658925	-1.27934614531123	-0.545664151968145	-0.967358317430197	-0.704765872412897	-1.27934614531123	0.127486993089735	0.1	0.448452615192009	0.346687570052149	5.7180309274995	1.90200207441821	4.10197738005849	2.70932813732708	5.7180309274995
C00645	N-Acetyl-D-mannosamine			Metabolite	N-Acetyl-D-mannosamine	17122, 63153, 63154	HMDB0001129		HMDB0001129																																													R00414, R02705										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00655	Xanthosine 5'-phosphate	*		Metabolite	XMP	15652	HMDB0001554	C00655	HMDB0001554			1	-0.0287624025345394	0.934579140535011	0.0293839164977079		1	-0.113995695128339	0.745191944824223	0.127731848270291		1	-0.237246326180287	0.500427766675039	0.300658601098533		1	-0.0149770256800701	0.96590467074621	0.0150657338452074		1	0.0863487232857367	0.83707416179701	0.0772360633539234		1	-0.393393490376268	0.353254924520083	0.451911775192098		1	-0.32719346672257	0.438719727757492	0.35781283638697		1	-0.558323687359108	0.191877848248217	0.716975160433186		-0.716975160433186		R01230, R01231										-0.0287624025345394	-0.113995695128339	-0.237246326180287	-0.0149770256800701	0.0863487232857367	-0.393393490376268	-0.32719346672257	-0.558323687359108	-0.558323687359108	0.1	0.127731848270291	0.300658601098533	0.1	0.1	0.451911775192098	0.35781283638697	0.716975160433186	0.716975160433186
C00658	trans-2,3-Dehydroacyl-CoA			Metabolite	trans-2,3-Dehydroacyl-CoA	50998																																																R00388										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00665	beta-D-Fructose 2,6-bisphosphate			Metabolite	beta-D-Fructose 2,6-bisphosphate	28602	HMDB0001047		HMDB0001047																																													R00763, R13202										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00668	alpha-D-Glucose 6-phosphate			Metabolite	alpha-D-Glucose 6-phosphate	17665	HMDB0304534		HMDB0304534																																													R01786, R02739, R02740, R13199										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00670	sn-Glycero-3-phosphocholine	*	*	Metabolite	sn-Glycero-3-phosphocholine	16870	HMDB0000086	C00670	HMDB0000086			1	0.160059828679742	0.256313438517606	0.591228623152312		1	0.0549940183835291	0.696522686030573	0.157064733859625		1	-0.173356380785187	0.218904209151717	0.659745887615306		1	-0.203208099510784	0.152403844127089	0.817004078520517		0.196035311268091	0.535920018545967	0.000215453888574556	3.66664566323153	*	1	0.0944632332447037	0.514268406009899	0.288810155665358		1	-0.149960522812561	0.300492553078978	0.522166286379317		1	0.0187189952303605	0.897165992460211	0.047127196933462		3.66664566323153	*	R01030, R01309, R02591, R02744, R02746, R02747, R07291, R02745					sn-Glycero-3-phosphocholine				sn-Glycero-3-phosphocholine	0.160059828679742	0.0549940183835291	-0.173356380785187	-0.203208099510784	0.535920018545967	0.0944632332447037	-0.149960522812561	0.0187189952303605	0.535920018545967	0.591228623152312	0.157064733859625	0.659745887615306	0.817004078520517	3.66664566323153	0.288810155665358	0.522166286379317	0.1	3.66664566323153
C00674	5alpha-Androstane-3,17-dione			Metabolite	5alpha-Androstane-3,17-dione	15994	HMDB0000899		HMDB0000899																																													R02476, R02477										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00681	1-Acyl-sn-glycerol 3-phosphate			Metabolite	1-Acyl-sn-glycerol 3-phosphate	16975																																																R02241, R02760, R09381										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00712	(9Z)-Octadecenoic acid	*		Metabolite	Oleic acid	16196	HMDB0000207	C00712	HMDB0000207			1	-0.386073467881208	0.274525153935904	0.561417856259175		1	-0.340486539988301	0.335208122732403	0.474685466130307		1	-0.0386884185921544	0.912806282813035	0.0396213793461504		1	-0.142971083228514	0.685734801007231	0.163843809551857		1	-0.374346457182568	0.297008243427622	0.527231496725059		1	-0.433225739381989	0.227471035400693	0.643073895562859		1	-0.777857311154606	0.0302357255717055	1.5194796050965		1	-0.515515198291132	0.150961211738221	0.821134626826228		-1.5194796050965		R02814, R08176										-0.386073467881208	-0.340486539988301	-0.0386884185921544	-0.142971083228514	-0.374346457182568	-0.433225739381989	-0.777857311154606	-0.515515198291132	-0.777857311154606	0.561417856259175	0.474685466130307	0.1	0.163843809551857	0.527231496725059	0.643073895562859	1.5194796050965	0.821134626826228	1.5194796050965
C00726	Nitrile			Metabolite	Nitrile	18379																																																R08511										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00777	Retinoate	*		Metabolite	retinoate	15367	HMDB0001852	C00777	HMDB0001852			1	0.101143142575595	0.813432700874657	0.0896783724724331		1	0.167382167315795	0.696397046270833	0.157143079586583		1	0.532443792373851	0.220626505860638	0.656342313031349		1	-0.0743058071792171	0.862318850476088	0.0643321200245374		1	-0.672281475244343	0.0576064919418941	1.23952857116587		1	-0.782742126528357	0.0291398647241048	1.53551246868515		1	-0.863996632460351	0.0171875628483035	1.76478570077496		1	-0.651089636534833	0.0653012106854074	1.1850787668242		-1.76478570077496		R02125										0.101143142575595	0.167382167315795	0.532443792373851	-0.0743058071792171	-0.672281475244343	-0.782742126528357	-0.863996632460351	-0.651089636534833	-0.863996632460351	0.1	0.157143079586583	0.656342313031349	0.1	1.23952857116587	1.53551246868515	1.76478570077496	1.1850787668242	1.76478570077496
