type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	sorted_pairs	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff
input	output	C01997	C00153	R10633	Metabolite_Metabolite	Histone N6-acetyl-L-lysine	Nicotinamide		*		*		*	C00153_C01997	Metabolic Transformation	Dashed						*	*	
input	output	C15972	C00153	R13186	Metabolite_Metabolite	Enzyme N6-(lipoyl)lysine	Nicotinamide		*		*		*	C00153_C15972	Metabolic Transformation	Dashed						*	*	
input	output	C00019	C00157	R01320	Metabolite_Metabolite	S-Adenosyl-L-methionine	Phosphatidylcholine		*	*	*		*	C00019_C00157	Metabolic Transformation	Solid	*				*			
input	output	C00040	C00157	R01318	Metabolite_Metabolite	Acyl-CoA	Phosphatidylcholine		*		*		*	C00040_C00157	Metabolic Transformation	Dashed	*				*			
input	output	C00307	C00157	R01321	Metabolite_Metabolite	CDP-choline	Phosphatidylcholine		*		*		*	C00157_C00307	Metabolic Transformation	Dashed	*				*			
input	output	C00641	C00157	R01321	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	Phosphatidylcholine	*	*	*	*	*	*	C00157_C00641	Metabolic Transformation	Solid	*				*		*	*
input	output	C04230	C00157	R01318	Metabolite_Metabolite	1-Acyl-sn-glycero-3-phosphocholine	Phosphatidylcholine	*	*	*	*	*	*	C00157_C04230	Metabolic Transformation	Solid	*				*	*		
input	output	C00157	C00162	R01309, R01315, R01316	Metabolite_Metabolite	Phosphatidylcholine	Fatty acid	*		*		*		C00157_C00162	Metabolic Transformation	Dashed	*				*			
input	output	C00350	C00162	R02053, R02054	Metabolite_Metabolite	Phosphatidylethanolamine	Fatty acid	*		*		*		C00162_C00350	Metabolic Transformation	Dashed					*			
input	output	C00422	C00162	R02250	Metabolite_Metabolite	Triacylglycerol	Fatty acid	*		*		*		C00162_C00422	Metabolic Transformation	Dashed					*	*		
input	output	C00641	C00162	R02687, R02688	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	Fatty acid	*		*		*		C00162_C00641	Metabolic Transformation	Dashed					*		*	*
input	output	C02530	C00162	R01462	Metabolite_Metabolite	Cholesterol ester	Fatty acid	*		*		*		C00162_C02530	Metabolic Transformation	Dashed					*			
input	output	C02737	C00162	R04034	Metabolite_Metabolite	Phosphatidylserine	Fatty acid	*		*		*		C00162_C02737	Metabolic Transformation	Dashed			*					*
input	output	C04230	C00162	R02746	Metabolite_Metabolite	1-Acyl-sn-glycero-3-phosphocholine	Fatty acid	*		*		*		C00162_C04230	Metabolic Transformation	Dashed						*		
input	output	C04438	C00162	R03416	Metabolite_Metabolite	1-Acyl-sn-glycero-3-phosphoethanolamine	Fatty acid	*		*		*		C00162_C04438	Metabolic Transformation	Dashed					*			
input	output	C00422	C00165	R01369	Metabolite_Metabolite	Triacylglycerol	Diacylglycerol	*		*		*		C00165_C00422	Metabolic Transformation	Dashed					*	*		
input	output	C00029	C00167	R00286	Metabolite_Metabolite	UDP-glucose	UDP-glucuronate	*		*	*	*		C00029_C00167	Metabolic Transformation	Solid							*	
input	output	C02530	C00187	R01462	Metabolite_Metabolite	Cholesterol ester	Cholesterol	*		*	*	*		C00187_C02530	Metabolic Transformation	Solid					*			
input	output	C00350	C00189	R02051, R07376	Metabolite_Metabolite	Phosphatidylethanolamine	Ethanolamine	*		*	*	*		C00189_C00350	Metabolic Transformation	Solid					*			
input	output	C00550	C00195	R02541	Metabolite_Metabolite	Sphingomyelin	N-Acylsphingosine	*		*		*		C00195_C00550	Metabolic Transformation	Dashed					*		*	*
input	output	C02686	C00195	R03617, R12970	Metabolite_Metabolite	Galactosylceramide	N-Acylsphingosine	*		*		*		C00195_C02686	Metabolic Transformation	Dashed	*							
input	output	C00043	C00203	R00418	Metabolite_Metabolite	UDP-N-acetyl-alpha-D-glucosamine	UDP-N-acetyl-D-galactosamine	*		*		*		C00043_C00203	Metabolic Transformation	Dashed							*	
input	output	C00075	C00203	R10183	Metabolite_Metabolite	UTP	UDP-N-acetyl-D-galactosamine	*		*		*		C00075_C00203	Metabolic Transformation	Dashed	*	*				*	*	*
input	output	C00157	C00219	R01317	Metabolite_Metabolite	Phosphatidylcholine	Arachidonate	*		*		*		C00157_C00219	Metabolic Transformation	Dashed	*				*			
input	output	C00085	C00231	R01067	Metabolite_Metabolite	D-Fructose 6-phosphate	D-Xylulose 5-phosphate	*		*		*		C00085_C00231	Metabolic Transformation	Dashed	*							
input	output	C05382	C00231	R01641	Metabolite_Metabolite	Sedoheptulose 7-phosphate	D-Xylulose 5-phosphate	*		*		*		C00231_C05382	Metabolic Transformation	Dashed	*							
input	output	C00334	C00232	R01648	Metabolite_Metabolite	4-Aminobutanoate	Succinate semialdehyde	*		*		*		C00232_C00334	Metabolic Transformation	Dashed					*			
input	output	C00009	C00242	R01969, R02147	Metabolite_Metabolite	Orthophosphate	Guanine		*		*		*	C00009_C00242	Metabolic Transformation	Dashed	*							
input	output	C00013	C00242	R01229	Metabolite_Metabolite	Diphosphate	Guanine		*		*		*	C00013_C00242	Metabolic Transformation	Dashed	*							
input	output	C00144	C00242	R01229	Metabolite_Metabolite	GMP	Guanine	*	*	*	*	*	*	C00144_C00242	Metabolic Transformation	Solid	*	*					*	
input	output	C00387	C00242	R02147	Metabolite_Metabolite	Guanosine	Guanine	*	*	*	*	*	*	C00242_C00387	Metabolic Transformation	Solid	*					*		
input	output	C00063	C00269	R01799	Metabolite_Metabolite	CTP	CDP-diacylglycerol	*		*		*		C00063_C00269	Metabolic Transformation	Dashed	*							
input	output	C00085	C00279	R01067	Metabolite_Metabolite	D-Fructose 6-phosphate	D-Erythrose 4-phosphate	*		*	*	*		C00085_C00279	Metabolic Transformation	Solid	*							
input	output	C05382	C00279	R01827, R08575	Metabolite_Metabolite	Sedoheptulose 7-phosphate	D-Erythrose 4-phosphate	*		*	*	*		C00279_C05382	Metabolic Transformation	Solid	*							
input	output	C00063	C00307	R01890	Metabolite_Metabolite	CTP	CDP-choline	*		*		*		C00063_C00307	Metabolic Transformation	Dashed	*							
input	output	C00158	C00311	R01324	Metabolite_Metabolite	Citrate	Isocitrate		*	*	*		*	C00158_C00311	Metabolic Transformation	Solid		*	*	*			*	*
input	output	C00062	C00327	R00557	Metabolite_Metabolite	L-Arginine	L-Citrulline	*		*	*	*		C00062_C00327	Metabolic Transformation	Solid		*						
input	output	C00003	C00334	R02549	Metabolite_Metabolite	NAD+	4-Aminobutanoate		*		*		*	C00003_C00334	Metabolic Transformation	Dashed					*			
input	output	C00006	C00334	R01986	Metabolite_Metabolite	NADP+	4-Aminobutanoate		*		*		*	C00006_C00334	Metabolic Transformation	Dashed					*			
input	output	C00555	C00334	R01986, R02549	Metabolite_Metabolite	4-Aminobutyraldehyde	4-Aminobutanoate		*		*		*	C00334_C00555	Metabolic Transformation	Dashed					*			
input	output	C00884	C00334	R01992	Metabolite_Metabolite	Homocarnosine	4-Aminobutanoate		*		*		*	C00334_C00884	Metabolic Transformation	Dashed					*			
input	output	C01035	C00334	R01990	Metabolite_Metabolite	4-Guanidinobutanoate	4-Aminobutanoate		*	*	*		*	C00334_C01035	Metabolic Transformation	Solid					*			
input	output	C00570	C00350	R02057	Metabolite_Metabolite	CDP-ethanolamine	Phosphatidylethanolamine		*		*		*	C00350_C00570	Metabolic Transformation	Dashed					*			
input	output	C00641	C00350	R02057	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	Phosphatidylethanolamine	*	*	*	*	*	*	C00350_C00641	Metabolic Transformation	Solid					*		*	*
input	output	C02737	C00350	R02055	Metabolite_Metabolite	Phosphatidylserine	Phosphatidylethanolamine	*	*	*	*	*	*	C00350_C02737	Metabolic Transformation	Solid			*		*			*
input	output	C00064	C00352	R00768	Metabolite_Metabolite	L-Glutamine	D-Glucosamine 6-phosphate	*		*		*		C00064_C00352	Metabolic Transformation	Dashed			*	*	*			
input	output	C00085	C00352	R00768	Metabolite_Metabolite	D-Fructose 6-phosphate	D-Glucosamine 6-phosphate	*		*		*		C00085_C00352	Metabolic Transformation	Dashed	*							
input	output	C00063	C00354	R00767	Metabolite_Metabolite	CTP	D-Fructose 1,6-bisphosphate	*		*	*	*		C00063_C00354	Metabolic Transformation	Solid	*							
input	output	C00075	C00354	R00769	Metabolite_Metabolite	UTP	D-Fructose 1,6-bisphosphate	*		*	*	*		C00075_C00354	Metabolic Transformation	Solid	*	*				*	*	*
input	output	C00003	C00366	R02103	Metabolite_Metabolite	NAD+	Urate		*		*		*	C00003_C00366	Metabolic Transformation	Dashed					*			
input	output	C00385	C00366	R02103, R02107	Metabolite_Metabolite	Xanthine	Urate		*	*	*		*	C00366_C00385	Metabolic Transformation	Solid					*			
input	output	C00473	C00376	R02124, R08379	Metabolite_Metabolite	Retinol	Retinal	*		*		*		C00376_C00473	Metabolic Transformation	Dashed							*	*
input	output	C00242	C00385	R01676	Metabolite_Metabolite	Guanine	Xanthine	*		*	*	*		C00242_C00385	Metabolic Transformation	Solid	*							
input	output	C00144	C00387	R01227	Metabolite_Metabolite	GMP	Guanosine	*	*	*	*	*	*	C00144_C00387	Metabolic Transformation	Solid	*	*				*	*	
input	output	C00135	C00388	R01167	Metabolite_Metabolite	L-Histidine	Histamine	*	*	*	*	*	*	C00135_C00388	Metabolic Transformation	Solid			*	*			*	
input	output	C00042	C00390	R13223	Metabolite_Metabolite	Succinate	Ubiquinol	*		*		*		C00042_C00390	Metabolic Transformation	Dashed							*	
input	output	C00157	C00416	R01310	Metabolite_Metabolite	Phosphatidylcholine	Phosphatidate	*		*	*	*		C00157_C00416	Metabolic Transformation	Solid	*				*			
input	output	C00350	C00416	R02051	Metabolite_Metabolite	Phosphatidylethanolamine	Phosphatidate	*		*	*	*		C00350_C00416	Metabolic Transformation	Solid					*			
input	output	C00641	C00416	R02240	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	Phosphatidate	*		*	*	*		C00416_C00641	Metabolic Transformation	Solid					*		*	*
input	output	C00158	C00417	R01325	Metabolite_Metabolite	Citrate	cis-Aconitate		*	*	*		*	C00158_C00417	Metabolic Transformation	Solid			*	*			*	
input	output	C00311	C00417	R01900	Metabolite_Metabolite	Isocitrate	cis-Aconitate	*	*	*	*	*	*	C00311_C00417	Metabolic Transformation	Solid		*	*	*			*	*
input	output	C00116	C00422	R01350	Metabolite_Metabolite	Glycerol	Triacylglycerol		*		*		*	C00116_C00422	Metabolic Transformation	Dashed					*	*		
input	output	C00605	C00422	R02694	Metabolite_Metabolite	2,3-Dehydroacyl-CoA	Triacylglycerol		*		*		*	C00422_C00605	Metabolic Transformation	Dashed					*	*		
input	output	C00641	C00422	R02694	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	Triacylglycerol	*	*	*	*	*	*	C00422_C00641	Metabolic Transformation	Solid					*	*	*	*
input	output	C05382	C00447	R01843	Metabolite_Metabolite	Sedoheptulose 7-phosphate	Sedoheptulose 1,7-bisphosphate	*		*		*		C00447_C05382	Metabolic Transformation	Dashed	*							
input	output	C00051	C00462	R03522	Metabolite_Metabolite	Glutathione	Halide	*		*		*		C00051_C00462	Metabolic Transformation	Dashed			*	*				
input	output	C00028	C00473	R07163	Metabolite_Metabolite	Acceptor	Retinol		*		*		*	C00028_C00473	Metabolic Transformation	Dashed							*	*
input	output	C15492	C00473	R07163	Metabolite_Metabolite	all-trans-13,14-Dihydroretinol	Retinol		*		*		*	C00473_C15492	Metabolic Transformation	Dashed							*	*
input	output	C00010	C00531	R02404, R02405, R02406	Metabolite_Metabolite	CoA	Itaconyl-CoA	*		*		*		C00010_C00531	Metabolic Transformation	Dashed				*				
input	output	C00044	C00531	R02405	Metabolite_Metabolite	GTP	Itaconyl-CoA	*		*		*		C00044_C00531	Metabolic Transformation	Dashed	*	*						
input	output	C00111	C00546	R01016	Metabolite_Metabolite	Glycerone phosphate	Methylglyoxal	*		*		*		C00111_C00546	Metabolic Transformation	Dashed	*							
input	output	C00157	C00550	R08969	Metabolite_Metabolite	Phosphatidylcholine	Sphingomyelin	*	*	*	*	*	*	C00157_C00550	Metabolic Transformation	Solid	*				*		*	*
input	output	C00063	C00570	R02038	Metabolite_Metabolite	CTP	CDP-ethanolamine	*		*		*		C00063_C00570	Metabolic Transformation	Dashed	*							
input	output	C00114	C00576	R01025, R08557, R08558	Metabolite_Metabolite	Choline	Betaine aldehyde	*		*		*		C00114_C00576	Metabolic Transformation	Dashed	*	*			*			
input	output	C00114	C00588	R01021	Metabolite_Metabolite	Choline	Choline phosphate	*		*	*	*		C00114_C00588	Metabolic Transformation	Solid	*	*			*			
input	output	C00550	C00588	R02541	Metabolite_Metabolite	Sphingomyelin	Choline phosphate	*		*	*	*		C00550_C00588	Metabolic Transformation	Solid					*		*	*
input	output	C00670	C00588	R02591	Metabolite_Metabolite	sn-Glycero-3-phosphocholine	Choline phosphate	*		*	*	*		C00588_C00670	Metabolic Transformation	Solid					*			
input	output	C00097	C00606	R00893	Metabolite_Metabolite	L-Cysteine	3-Sulfino-L-alanine	*		*		*		C00097_C00606	Metabolic Transformation	Dashed			*				*	*
input	output	C00387	C00620	R02147	Metabolite_Metabolite	Guanosine	alpha-D-Ribose 1-phosphate	*		*		*		C00387_C00620	Metabolic Transformation	Dashed						*		
input	output	C00195	C00641	R08969	Metabolite_Metabolite	N-Acylsphingosine	1,2-Diacyl-sn-glycerol		*		*		*	C00195_C00641	Metabolic Transformation	Dashed					*		*	*
input	output	C01194	C00641	R03332	Metabolite_Metabolite	1-Phosphatidyl-D-myo-inositol	1,2-Diacyl-sn-glycerol	*	*	*	*	*	*	C00641_C01194	Metabolic Transformation	Solid					*		*	*
input	output	C01277	C00641	R10952	Metabolite_Metabolite	1-Phosphatidyl-1D-myo-inositol 4-phosphate	1,2-Diacyl-sn-glycerol		*		*		*	C00641_C01277	Metabolic Transformation	Dashed					*		*	*
input	output	C00043	C00645	R00414	Metabolite_Metabolite	UDP-N-acetyl-alpha-D-glucosamine	N-Acetyl-D-mannosamine	*		*		*		C00043_C00645	Metabolic Transformation	Dashed							*	
input	output	C00157	C00670	R01309	Metabolite_Metabolite	Phosphatidylcholine	sn-Glycero-3-phosphocholine	*	*	*	*	*	*	C00157_C00670	Metabolic Transformation	Solid	*				*			
input	output	C04230	C00670	R02746, R07291	Metabolite_Metabolite	1-Acyl-sn-glycero-3-phosphocholine	sn-Glycero-3-phosphocholine	*	*	*	*	*	*	C00670_C04230	Metabolic Transformation	Solid					*	*		
input	output	C04233	C00670	R02747	Metabolite_Metabolite	2-Acyl-sn-glycero-3-phosphocholine	sn-Glycero-3-phosphocholine		*		*		*	C00670_C04233	Metabolic Transformation	Dashed					*			
input	output	C04517	C00670	R02745	Metabolite_Metabolite	1-(1-Alkenyl)-sn-glycero-3-phosphocholine	sn-Glycero-3-phosphocholine		*		*		*	C00670_C04517	Metabolic Transformation	Dashed					*			
input	output	C00016	C00877	R01175	Metabolite_Metabolite	FAD	Crotonoyl-CoA	*		*		*		C00016_C00877	Metabolic Transformation	Dashed					*			
input	output	C00044	C00942	R00434	Metabolite_Metabolite	GTP	3',5'-Cyclic GMP	*		*		*		C00044_C00942	Metabolic Transformation	Dashed	*	*						
input	output	C00062	C01035	R01989	Metabolite_Metabolite	L-Arginine	4-Guanidinobutanoate	*		*	*	*		C00062_C01035	Metabolic Transformation	Solid		*						
input	output	C00024	C01042	R00487	Metabolite_Metabolite	Acetyl-CoA	N-Acetyl-L-aspartate		*	*	*		*	C00024_C01042	Metabolic Transformation	Solid						*		
input	output	C12270	C01042	R10687	Metabolite_Metabolite	N-Acetylaspartylglutamate	N-Acetyl-L-aspartate		*		*		*	C01042_C12270	Metabolic Transformation	Dashed						*		
input	output	C00005	C01104	R05623	Metabolite_Metabolite	NADPH	Trimethylamine N-oxide		*	*	*		*	C00005_C01104	Metabolic Transformation	Solid			*	*				
input	output	C00565	C01104	R05623	Metabolite_Metabolite	Trimethylamine	Trimethylamine N-oxide		*		*		*	C00565_C01104	Metabolic Transformation	Dashed			*	*				
input	output	C00010	C01134	R10747	Metabolite_Metabolite	CoA	Pantetheine 4'-phosphate	*		*		*		C00010_C01134	Metabolic Transformation	Dashed				*				
input	output	C00026	C01157	R01252	Metabolite_Metabolite	2-Oxoglutarate	Hydroxyproline		*	*	*		*	C00026_C01157	Metabolic Transformation	Solid							*	*
input	output	C00148	C01157	R01252	Metabolite_Metabolite	L-Proline	Hydroxyproline		*	*	*		*	C00148_C01157	Metabolic Transformation	Solid							*	*
input	output	C00269	C01194	R01802	Metabolite_Metabolite	CDP-diacylglycerol	1-Phosphatidyl-D-myo-inositol		*		*		*	C00269_C01194	Metabolic Transformation	Dashed					*			
input	output	C04549	C01194	R03363	Metabolite_Metabolite	1-Phosphatidyl-1D-myo-inositol 3-phosphate	1-Phosphatidyl-D-myo-inositol		*		*		*	C01194_C04549	Metabolic Transformation	Dashed					*			
input	output	C04438	C01233	R03416	Metabolite_Metabolite	1-Acyl-sn-glycero-3-phosphoethanolamine	sn-Glycero-3-phosphoethanolamine	*		*		*		C01233_C04438	Metabolic Transformation	Dashed					*			
input	output	C00092	C01236	R00835, R10520	Metabolite_Metabolite	D-Glucose 6-phosphate	D-Glucono-1,5-lactone 6-phosphate	*		*		*		C00092_C01236	Metabolic Transformation	Dashed	*							
input	output	C01194	C01277	R03361	Metabolite_Metabolite	1-Phosphatidyl-D-myo-inositol	1-Phosphatidyl-1D-myo-inositol 4-phosphate	*		*		*		C01194_C01277	Metabolic Transformation	Dashed					*			
input	output	C00051	C01326	R08511	Metabolite_Metabolite	Glutathione	Hydrogen cyanide	*		*		*		C00051_C01326	Metabolic Transformation	Dashed			*	*				
input	output	C00051	C01327	R07092, R07093, R07094, R07100	Metabolite_Metabolite	Glutathione	Hydrochloric acid	*		*		*		C00051_C01327	Metabolic Transformation	Dashed			*	*				
input	output	C00051	C01335	R12578	Metabolite_Metabolite	Glutathione	ROH	*		*		*		C00051_C01335	Metabolic Transformation	Dashed			*	*				
input	output	C00016	C01352	R00848, R01175, R01279, R03777, R03857, R03990, R04095, R04751, R04754, R07888, R07892, R07896	Metabolite_Metabolite	FAD	FADH2	*		*		*		C00016_C01352	Metabolic Transformation	Dashed					*			
input	output	C05270	C01352	R04751	Metabolite_Metabolite	Hexanoyl-CoA	FADH2	*		*		*		C01352_C05270	Metabolic Transformation	Dashed				*				
input	output	C00051	C01419	R00494, R01262, R11861	Metabolite_Metabolite	Glutathione	Cys-Gly	*		*		*		C00051_C01419	Metabolic Transformation	Dashed			*	*				
input	output	C00157	C01595	R07064	Metabolite_Metabolite	Phosphatidylcholine	Linoleate	*		*		*		C00157_C01595	Metabolic Transformation	Dashed	*				*			
input	output	C00124	C01697	R01093, R01095	Metabolite_Metabolite	D-Galactose	Galactitol	*		*		*		C00124_C01697	Metabolic Transformation	Dashed							*	
input	output	C00051	C01879	R11861	Metabolite_Metabolite	Glutathione	5-Oxoproline	*		*	*	*		C00051_C01879	Metabolic Transformation	Solid			*	*				
input	output	C00641	C01885	R02687	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	1-Acylglycerol	*		*		*		C00641_C01885	Metabolic Transformation	Dashed					*		*	*
input	output	C00157	C01958	R02114	Metabolite_Metabolite	Phosphatidylcholine	Steryl ester	*		*		*		C00157_C01958	Metabolic Transformation	Dashed	*				*			
input	output	C00024	C01996	R01023	Metabolite_Metabolite	Acetyl-CoA	Acetylcholine		*	*	*		*	C00024_C01996	Metabolic Transformation	Solid								*
input	output	C00010	C02060	R03631	Metabolite_Metabolite	CoA	Phytanoyl-CoA	*		*		*		C00010_C02060	Metabolic Transformation	Dashed				*				
input	output	C00157	C02075	R08387	Metabolite_Metabolite	Phosphatidylcholine	Retinyl ester	*		*		*		C00157_C02075	Metabolic Transformation	Dashed	*				*			
input	output	C00473	C02075	R02366, R08387	Metabolite_Metabolite	Retinol	Retinyl ester	*		*		*		C00473_C02075	Metabolic Transformation	Dashed							*	*
input	output	C00641	C02112	R02688	Metabolite_Metabolite	1,2-Diacyl-sn-glycerol	2-Acylglycerol	*		*		*		C00641_C02112	Metabolic Transformation	Dashed					*		*	*
input	output	C00051	C02166	R03059	Metabolite_Metabolite	Glutathione	Leukotriene C4	*		*		*		C00051_C02166	Metabolic Transformation	Dashed			*	*				
input	output	C00051	C02320	R03522, R08511, R08512, R11905	Metabolite_Metabolite	Glutathione	R-S-Glutathione	*		*		*		C00051_C02320	Metabolic Transformation	Dashed			*	*				
input	output	C00013	C02528	R08743	Metabolite_Metabolite	Diphosphate	Chenodeoxycholate		*		*		*	C00013_C02528	Metabolic Transformation	Dashed					*	*		
input	output	C00020	C02528	R08743	Metabolite_Metabolite	AMP	Chenodeoxycholate		*	*	*		*	C00020_C02528	Metabolic Transformation	Solid					*	*		
input	output	C05337	C02528	R08743	Metabolite_Metabolite	Chenodeoxycholoyl-CoA	Chenodeoxycholate		*		*		*	C02528_C05337	Metabolic Transformation	Dashed					*	*		
