sorted_pairs	ReactionID	type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	Entity1	Entity2	EdgeColor	Direction	concordant	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
17855_P34900	R-RNO-2404131	input	input	P34900	17855	R-RNO-2404131	Metabolite_GeneProduct	Sdc2 [plasma membrane]	TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17855_P34901	R-RNO-2404131	input	input	P34901	17855	R-RNO-2404131	Metabolite_GeneProduct	Sdc4 [plasma membrane]	TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17855_P35053	R-RNO-2404131	input	input	P35053	17855	R-RNO-2404131	Metabolite_GeneProduct	Gpc1 [plasma membrane]	TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid			*	*	*				*
17855_P51653	R-RNO-2404131	input	input	P51653	17855	R-RNO-2404131	Metabolite_GeneProduct	Gpc2 [plasma membrane]	TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*			*	*
17855_P98158	R-RNO-2404131	input	catalyst	17855	P98158	R-RNO-2404131	Metabolite_GeneProduct	TAGs [extracellular region]	LRP2 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17855_Q06000	R-RNO-2395768	input	catalyst	17855	Q06000	R-RNO-2395768	Metabolite_GeneProduct	TAGs [extracellular region]	LPL [extracellular region]	*		*	*	*		Complex	Complex	Enzyme or transporter	input_catalyst		Solid					*				*
17855_Q5FVP8	R-RNO-1482889, R-RNO-549192	output	catalyst	17855	Q5FVP8	R-RNO-1482889, R-RNO-549192	Metabolite_GeneProduct	TAG [endoplasmic reticulum membrane], TAG [cytosol]	Dgat2 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet, EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid					*				*
17855_Q5M875	R-RNO-8862380	input	input	Q5M875	17855	R-RNO-8862380	Metabolite_GeneProduct	HSD17B13 [cytosol]	TAG [lipid droplet]		*	*	*		*	EntityWithAccessionedSequence	Complex	SameComplex	input_input		Solid					*				*
17855_Q5XI33	R-RNO-8856630	input	input	Q5XI33	17855	R-RNO-8856630	Metabolite_GeneProduct	Cidec [cytosol]	TAG [lipid droplet]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17855_Q642B0	R-RNO-2404131	input	input	Q642B0	17855	R-RNO-2404131	Metabolite_GeneProduct	Gpc4 [plasma membrane]	TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17855_Q7TMA5	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	Q7TMA5	17855	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apob [cytosol], Apob [extracellular region]	TAG [cytosol], TAGs [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17855_Q9ERM3	R-RNO-1482889, R-RNO-75900	output	catalyst	17855	Q9ERM3	R-RNO-1482889, R-RNO-75900	Metabolite_GeneProduct	TAG [endoplasmic reticulum membrane], TAG [cytosol]	DGAT1 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet, Complex	Enzyme or transporter	output_catalyst		Solid					*				*
17898_Q6AY99	R-RNO-2855252	input	catalyst	17898	Q6AY99	R-RNO-2855252	Metabolite_GeneProduct	atRAL [cytosol]	AKR1B10 [cytosol]		*		*		*	Complex	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
17925_36498	R-RNO-1606564	input	output	36498	17925	R-RNO-1606564	Metabolite_Metabolite	GalCer [lysosomal lumen]	Glc [lysosomal lumen]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
17984_29017	R-RNO-1482667	input	input	29017	17984	R-RNO-1482667	Metabolite_Metabolite	1-acyl LPE [endoplasmic reticulum membrane]	acyl-CoA [cytosol]	*		*		*		SimpleEntity	SimpleEntity	SameComplex	input_input		Dashed									
17984_57613	R-RNO-1482646, R-RNO-1482667	input	output	17984	57613	R-RNO-1482646, R-RNO-1482667	Metabolite_Metabolite	acyl-CoA [cytosol]	PE [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
17984_57643	R-RNO-1482533, R-RNO-1482547	input	output	17984	57643	R-RNO-1482533, R-RNO-1482547	Metabolite_Metabolite	acyl-CoA [cytosol]	PC [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
17984_64716	R-RNO-1482539, R-RNO-1482546, R-RNO-1482635, R-RNO-1482689	input	output	17984	64716	R-RNO-1482539, R-RNO-1482546, R-RNO-1482635, R-RNO-1482689	Metabolite_Metabolite	acyl-CoA [cytosol], acyl-CoA [mitochondrial matrix]	PG [endoplasmic reticulum membrane], PG [mitochondrial inner membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
18009_Q6AY99	R-RNO-2855252	output	catalyst	18009	Q6AY99	R-RNO-2855252	Metabolite_GeneProduct	NADP+ [cytosol]	AKR1B10 [cytosol]		*		*		*	SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
18035_P04639	R-RNO-2395768	output	output	18035	P04639	R-RNO-2395768	Metabolite_GeneProduct	DAGs [extracellular region]	Apoa1 [extracellular region]		*		*		*	SimpleEntity	Complex	SameComplex	output_output		Dashed									
18035_P06759	R-RNO-2395768	output	output	18035	P06759	R-RNO-2395768	Metabolite_GeneProduct	DAGs [extracellular region]	Apoc3 [extracellular region]		*		*		*	SimpleEntity	Complex	SameComplex	output_output		Dashed									
18132_60479	R-RNO-6814797	input	output	60479	18132	R-RNO-6814797	Metabolite_Metabolite	lysophosphatidylcholine [plasma membrane]	ChoP [extracellular region]	*		*	*	*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Solid									
195408_28061	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	195408	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	PE(16:1/14:0) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Dashed									
195408_36498	R-RNO-1606807, R-RNO-9841189	output	output	36498	195408	R-RNO-1606807, R-RNO-9841189	Metabolite_Metabolite	GalCer [lysosomal lumen]	PE(16:1/14:0) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
195408_A0A8I6A5G9	R-RNO-1605624	input	input	A0A8I6A5G9	195408	R-RNO-1605624	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	PE(16:1/14:0) [lysosomal lumen]	*		*		*		DefinedSet	DefinedSet	SameComplex	input_input		Dashed									
195410_28061	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	195410	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	PE(16:1/16:0) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Dashed									
195410_36498	R-RNO-1606807, R-RNO-9841189	output	output	36498	195410	R-RNO-1606807, R-RNO-9841189	Metabolite_Metabolite	GalCer [lysosomal lumen]	PE(16:1/16:0) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
195410_A0A8I6A5G9	R-RNO-1605624	input	input	A0A8I6A5G9	195410	R-RNO-1605624	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	PE(16:1/16:0) [lysosomal lumen]	*		*		*		DefinedSet	DefinedSet	SameComplex	input_input		Dashed									
195411_28061	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	195411	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	PE(18:0/16:1) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Dashed									
195411_36498	R-RNO-1606807, R-RNO-9841189	output	output	36498	195411	R-RNO-1606807, R-RNO-9841189	Metabolite_Metabolite	GalCer [lysosomal lumen]	PE(18:0/16:1) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
195411_A0A8I6A5G9	R-RNO-1605624	input	input	A0A8I6A5G9	195411	R-RNO-1605624	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	PE(18:0/16:1) [lysosomal lumen]	*		*		*		DefinedSet	DefinedSet	SameComplex	input_input		Dashed									
195476_28061	R-RNO-9840795	output	output	28061	195476	R-RNO-9840795	Metabolite_Metabolite	Gal [lysosomal lumen]	GA2 [lysosomal lumen]	*		*		*		SimpleEntity	Complex	SameComplex	output_output		Dashed									
195476_A0A8I6A5G9	R-RNO-1605717, R-RNO-1605717, R-RNO-9840795	input	catalyst	195476	A0A8I6A5G9	R-RNO-1605717	Metabolite_GeneProduct	GA2 [multivesicular body, internal vesicle membrane]	Gm2a [lysosomal lumen]		*		*		*	DefinedSet	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Dashed									
195546_28061	R-RNO-1606312, R-RNO-1605736	input	output	195546	28061	R-RNO-1606312	Metabolite_Metabolite	LacCer [lysosomal lumen]	Gal [lysosomal lumen]		*		*		*	DefinedSet	SimpleEntity	Metabolic Transformation	input_output		Dashed									
195546_A0A8I6A5G9	R-RNO-9840833	output	output	A0A8I6A5G9	195546	R-RNO-9840833	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	LacCer [lysosomal lumen]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
24499_P04639	R-RNO-2395768	input	catalyst	P04639	24499	R-RNO-2395768	Metabolite_GeneProduct	Apoa1 [extracellular region]	HSPG [plasma membrane]	*		*		*		Complex	Complex	Others	input_catalyst		Dashed									
24499_P06759	R-RNO-2395768	input	catalyst	P06759	24499	R-RNO-2395768	Metabolite_GeneProduct	Apoc3 [extracellular region]	HSPG [plasma membrane]	*		*		*		Complex	Complex	Others	input_catalyst		Dashed									
26355_P62898	R-RNO-164651, R-RNO-9866217	input	catalyst	P62898	26355	R-RNO-164651	Metabolite_GeneProduct	Cytochrome c (oxidised) [mitochondrial inner membrane]	heme b [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	SameComplex	input_catalyst		Dashed									
27923_64716	R-RNO-1482546, R-RNO-1482635	input	output	27923	64716	R-RNO-1482546, R-RNO-1482635	Metabolite_Metabolite	2-acyl LPG [mitochondrial inner membrane], 2-acyl LPG [endoplasmic reticulum membrane]	PG [mitochondrial inner membrane], PG [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
28037_A0A8I6A5G9	R-RNO-1605595, R-RNO-9840833, R-RNO-9840884	output	output	28037	A0A8I6A5G9	R-RNO-1605595, R-RNO-9840833, R-RNO-9840884	Metabolite_GeneProduct	GalNAc [lysosomal lumen]	Gm2a [lysosomal lumen]		*		*		*	SimpleEntity	EntityWithAccessionedSequence, Complex	SameComplex	output_output		Dashed									
28061_36498	R-RNO-9841189	output	output	28061	36498	R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	GalCer [lysosomal lumen]	*	*	*	*	*	*	SimpleEntity	SimpleEntity	SameComplex	output_output		Solid									
28061_63851	R-RNO-1630306	output	output	28061	63851	R-RNO-1630306	Metabolite_Metabolite	Gal [lysosomal lumen]	GlcNAc(S)-Gal-GlcNAc(S)-Gal [lysosomal lumen]	*		*		*		SimpleEntity	SimpleEntity	SameComplex	output_output		Dashed									
28061_74986	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	74986	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	PE(18:1/18:1) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Dashed									
28061_78810	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	78810	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_Metabolite	Gal [lysosomal lumen]	PE(18:1/16.1) [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Dashed									
28061_79218	R-RNO-1605624	output	output	28061	79218	R-RNO-1605624	Metabolite_Metabolite	Gal [lysosomal lumen]	GM2 [lysosomal lumen]	*		*		*		SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
28061_82639	R-RNO-1605624	input	output	82639	28061	R-RNO-1605624	Metabolite_Metabolite	GM1 [lysosomal lumen]	Gal [lysosomal lumen]		*		*		*	DefinedSet	SimpleEntity	Metabolic Transformation	input_output		Dashed									
28061_88069	R-RNO-9840795	input	output	88069	28061	R-RNO-9840795	Metabolite_Metabolite	GA1 [lysosomal lumen]	Gal [lysosomal lumen]		*		*		*	Complex	SimpleEntity	Metabolic Transformation	input_output		Dashed									
28061_A0A8I5Y144	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	output	catalyst	28061	A0A8I5Y144	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	Metabolite_GeneProduct	Gal [lysosomal lumen]	Glb1l2 [lysosomal lumen]	*		*	*	*		SimpleEntity	CandidateSet	Enzyme or transporter	output_catalyst		Solid									
28061_A0A8I6A5G9	R-RNO-1605624, R-RNO-9840795	output	output	28061	A0A8I6A5G9	R-RNO-1605624, R-RNO-9840795	Metabolite_GeneProduct	Gal [lysosomal lumen]	Gm2a [lysosomal lumen]	*	*	*	*	*	*	SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Solid									
28061_B1WBS6	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	output	catalyst	28061	B1WBS6	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	Metabolite_GeneProduct	Gal [lysosomal lumen]	Glb1l [lysosomal lumen]	*		*	*	*		SimpleEntity	CandidateSet	Enzyme or transporter	output_catalyst		Solid									
28061_D3ZJF9	R-RNO-1605736, R-RNO-9841189	output	catalyst	28061	D3ZJF9	R-RNO-1605736, R-RNO-9841189	Metabolite_GeneProduct	Gal [lysosomal lumen]	Gla [lysosomal lumen]	*		*	*	*		SimpleEntity	Complex	Enzyme or transporter	output_catalyst		Solid									
28061_D3ZUM4	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	output	catalyst	28061	D3ZUM4	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	Metabolite_GeneProduct	Gal [lysosomal lumen]	Glb1 [lysosomal lumen]	*		*	*	*		SimpleEntity	CandidateSet	Enzyme or transporter	output_catalyst		Solid									
28061_P10960	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	output	output	28061	P10960	R-RNO-1605624, R-RNO-1605736, R-RNO-1606312, R-RNO-9841189	Metabolite_GeneProduct	Gal [lysosomal lumen]	Psap [lysosomal lumen]	*		*	*	*		SimpleEntity	DefinedSet, Complex	SameComplex	output_output		Solid									
28061_Q5XIL5	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	output	catalyst	28061	Q5XIL5	R-RNO-1605624, R-RNO-1606312, R-RNO-1630306, R-RNO-2090079, R-RNO-9840795	Metabolite_GeneProduct	Gal [lysosomal lumen]	Glb1l3 [lysosomal lumen]	*		*		*		SimpleEntity	CandidateSet	Enzyme or transporter	output_catalyst		Dashed									
28494_29017	R-RNO-1482850	output	output	28494	29017	R-RNO-1482850	Metabolite_Metabolite	cardiolipin [mitochondrial inner membrane]	1-acyl LPE [mitochondrial inner membrane]		*		*		*	SimpleEntity	SimpleEntity	SameComplex	output_output		Dashed									
28494_57613	R-RNO-1482850, R-RNO-9865579, R-RNO-9865579	input	output	57613	28494	R-RNO-1482850, R-RNO-9865579	Metabolite_Metabolite	PE [mitochondrial inner membrane]	cardiolipin [mitochondrial inner membrane]	*		*		*		SimpleEntity, Complex	SimpleEntity, Complex	Metabolic Transformation	input_output		Dashed									
28494_57643	R-RNO-1482781	input	output	57643	28494	R-RNO-1482781	Metabolite_Metabolite	PC [mitochondrial inner membrane]	cardiolipin [mitochondrial inner membrane]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
28494_64716	R-RNO-1483063	input	output	64716	28494	R-RNO-1483063	Metabolite_Metabolite	PG [mitochondrial inner membrane]	cardiolipin [mitochondrial inner membrane]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
28494_P62898	R-RNO-163214	input	catalyst	P62898	28494	R-RNO-163214	Metabolite_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	cardiolipin [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	Others	input_catalyst		Dashed									
28494_Q5I0I9	R-RNO-9865579	input	catalyst	28494	Q5I0I9	R-RNO-9865579	Metabolite_GeneProduct	cardiolipin [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*		*		*	Complex	Complex	Enzyme or transporter	input_catalyst		Dashed									
28936_57613	R-RNO-1482646	input	output	28936	57613	R-RNO-1482646	Metabolite_Metabolite	2-acyl LPE [endoplasmic reticulum membrane]	PE [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
29017_57287	R-RNO-1482667	input	output	29017	57287	R-RNO-1482667	Metabolite_Metabolite	1-acyl LPE [endoplasmic reticulum membrane]	CoA-SH [cytosol]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
29017_57613	R-RNO-1482667, R-RNO-1482894	input	output	29017	57613	R-RNO-1482667, R-RNO-1482894	Metabolite_Metabolite	1-acyl LPE [endoplasmic reticulum membrane], 1-acyl LPE [mitochondrial inner membrane]	PE [endoplasmic reticulum membrane], PE [mitochondrial inner membrane]	*	*	*	*	*	*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Solid									
29017_60430	R-RNO-1482850	input	output	60430	29017	R-RNO-1482850	Metabolite_Metabolite	MLCL [mitochondrial inner membrane]	1-acyl LPE [mitochondrial inner membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
29017_A0A0G2K0X0	R-RNO-1482850	output	catalyst	29017	A0A0G2K0X0	R-RNO-1482850	Metabolite_GeneProduct	1-acyl LPE [mitochondrial inner membrane]	Tafazzin [mitochondrial inner membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid									
29017_B0K018	R-RNO-1602398	output	catalyst	29017	B0K018	R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [plasma membrane]	Pla2g12a [extracellular region]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
29017_D3Z9B7	R-RNO-1482884	output	catalyst	29017	D3Z9B7	R-RNO-1482884	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pla2g4f [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_D3ZGN6	R-RNO-1602398	output	catalyst	29017	D3ZGN6	R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [plasma membrane]	Pla2g3 [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_D3ZLB5	R-RNO-1602398	output	catalyst	29017	D3ZLB5	R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [plasma membrane]	PLA2G2F [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_D3ZQH6	R-RNO-1482884	output	catalyst	29017	D3ZQH6	R-RNO-1482884	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pla2g4d [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_D3ZR52	R-RNO-1482667	input	catalyst	29017	D3ZR52	R-RNO-1482667	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Lpcat4 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid					*				*
29017_D3ZRC4	R-RNO-1482887	output	catalyst	29017	D3ZRC4	R-RNO-1482887	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pnpla8 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
29017_D4A1I6	R-RNO-1482884	output	catalyst	29017	D4A1I6	R-RNO-1482884	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pla2g4b [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
29017_F1LMQ4	R-RNO-1482571	input	catalyst	29017	F1LMQ4	R-RNO-1482571	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pla2g4c [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid	*					*			*
29017_F1LPY6	R-RNO-1482884	output	catalyst	29017	F1LPY6	R-RNO-1482884	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Pla2g4e [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_F1LV18	R-RNO-1482667	input	catalyst	29017	F1LV18	R-RNO-1482667	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane]	Mboat1 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid									
29017_F7F420	R-RNO-1602398	output	catalyst	29017	F7F420	R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [plasma membrane]	PLA2G2D [extracellular region]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
29017_P04055	R-RNO-1602398	output	catalyst	29017	P04055	R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [plasma membrane]	PLA2G1B [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
29017_P14423	R-RNO-1482887, R-RNO-1602398	output	catalyst	29017	P14423	R-RNO-1482887, R-RNO-1602398	Metabolite_GeneProduct	1-acyl LPE [endoplasmic reticulum membrane], 1-acyl LPE [plasma membrane]	PLA2G2A [endoplasmic reticulum membrane], PLA2G2A [extracellular region]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
