MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_significance	7_adj pval	7_logFC	7_pval	7_significance	6_adj pval	6_logFC	6_pval	6_significance	5_adj pval	5_logFC	5_pval	5_significance	4_adj pval	4_logFC	4_pval	4_significance	3_adj pval	3_logFC	3_pval	3_significance	2_adj pval	2_logFC	2_pval	2_significance	1_adj pval	1_logFC	1_pval	1_significance	MaxSig	Differential feature	Reaction.ID	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
C00065	L-Serine	*		Metabolite	Serine	17115	HMDB0000187	C00065	HMDB0000187			1	-0.249818138875594	0.0137302164754939	-1.86232261546744	1	-0.0831565983529396	0.412062387824135	-0.385037025140321	1	-0.207186559885222	0.0409811572021492	-1.38741578240598	1	-0.193346780235169	0.0564943247663613	-1.2479951777814	1	-0.0664431034474213	0.560019359310622	-0.251796959607276	1	-0.109050924102505	0.338793534503101	-0.470064886288258	1	0.0105046011678387	0.92658503885706	0.0331147164297316	1	0.024310643182219	0.831137123299028	0.0803273192010633	-1.86232261546744		R00891, R01281, R01289, R01290, R04942, R07376		-0.249818138875594	-0.0831565983529396	-0.207186559885222	-0.193346780235169	-0.0664431034474213	-0.109050924102505	0.0105046011678387	0.024310643182219	-0.249818138875594	0.249818138875594	0.1	0.207186559885222	0.193346780235169	0.1	0.109050924102505	0.1	0.1	0.249818138875594
C00067	Formaldehyde			Metabolite	Formaldehyde	16842	HMDB0001426		HMDB0001426																																					R09510, R12459, R12460		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00068	Thiamin diphosphate			Metabolite	Thiamin diphosphate	9532	HMDB0001372		HMDB0001372																																					R06861, R06863, R11319		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00071	Aldehyde			Metabolite	Aldehyde	17478																																								R00538, R00631, R00635		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00072	Ascorbate			Metabolite	Ascorbate	29073, 16504, 38290	HMDB0000044		HMDB0000044																																					R01108		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00073	L-Methionine	*		Metabolite	Methionine	16643	HMDB0000696	C00073	HMDB0000696			1	-0.230591135267212	0.0768288895309001	-1.11447544397041	1	-0.205230453031968	0.115304921855687	-0.938152154204486	1	0.052040481854857	0.689656690177123	0.16136704645948	1	0.00865134975580058	0.947071949899783	0.0236170260046768	1	-0.250157297677611	0.0422522317677736	-1.37415034662362	1	-0.20414596767265	0.0974262624174647	-1.01132395805376	1	-0.199285712954427	0.105662422605284	-0.976079436124518	1	-0.167148145392069	0.174757100319296	-0.757565169992319	-1.37415034662362		R07396		-0.230591135267212	-0.205230453031968	0.052040481854857	0.00865134975580058	-0.250157297677611	-0.20414596767265	-0.199285712954427	-0.167148145392069	-0.250157297677611	0.230591135267212	0.205230453031968	0.1	0.1	0.250157297677611	0.20414596767265	0.199285712954427	0.167148145392069	0.250157297677611
C00074	Phosphoenolpyruvate	*		Metabolite	phosphoenolpyruvate	44897	HMDB0000263	C00074	HMDB0000263			1	-0.426881414098906	0.40966466443553	-0.387571494437096	1	-0.347529072517855	0.500972838542591	-0.300185819823061	1	-0.517709827596348	0.319082999215463	-0.496096334457702	1	-0.238816153617547	0.642862770763462	-0.191881724215419	1	-0.102213895653772	0.893390145504256	-0.0489588423015289	1	0.756847925488692	0.326156563500988	0.486573877409531	1	0.658211292950344	0.391922922470084	0.406799335115568	1	0.757497242996891	0.325750479252484	0.487114936669695	-0.496096334457702		R00430, R00431, R00572, R00659		-0.426881414098906	-0.347529072517855	-0.517709827596348	-0.238816153617547	-0.102213895653772	0.756847925488692	0.658211292950344	0.757497242996891	0.757497242996891	0.426881414098906	0.347529072517855	0.517709827596348	0.238816153617547	0.102213895653772	0.756847925488692	0.658211292950344	0.757497242996891	0.757497242996891
C00075	UTP	*	*	Metabolite	UTP	15713	HMDB0000285	C00075	HMDB0000285			0.076310579076649	1.11444065858071	4.54157078935172e-05	4.34279391208548	0.0811822930947731	1.10785346219366	5.03617058468379e-05	4.29789956793428	1	0.0372131097733417	0.89168447674645	0.0497887938852647	1	0.538143893632861	0.0489281499592042	1.31044120520264	1	0.406060840285977	0.0504467879468104	1.29716648099071	0.391301290882462	0.700458945511452	0.000739799506776556	3.13088596256414	0.358094423631887	0.709188995411294	0.000634446314503785	3.19760512108887	0.310812513045133	0.722107682493375	0.000503892204660273	3.29766236023763	4.34279391208548	*	R00156, R00157, R00159, R00416, R00443, R00571, R00573, R00659, R00662, R00769, R00969, R03238, R10183	UTP	1.11444065858071	1.10785346219366	0.0372131097733417	0.538143893632861	0.406060840285977	0.700458945511452	0.709188995411294	0.722107682493375	1.11444065858071	1.11444065858071	1.10785346219366	0.1	0.538143893632861	0.406060840285977	0.700458945511452	0.709188995411294	0.722107682493375	1.11444065858071
C00077	L-Ornithine	*		Metabolite	Ornithine	15729	HMDB0000214	C00077	HMDB0000214			1	-0.142369047914859	0.225054636517791	-0.647712035410018	1	-0.0760461946793736	0.516967472587969	-0.286536781702891	1	0.232081831254016	0.0479644321933354	1.3190806923753	1	0.154699812367615	0.187412216014959	0.727202104083376	1	-0.0290473036406603	0.765504322642094	-0.116052352589093	1	-0.110616549132157	0.256031289391049	-0.591706956643222	1	-0.17097938060276	0.0791511130291284	-1.10154297367579	1	-0.0964647081344788	0.321925395947474	-0.492244761479032	1.3190806923753		R00551, R00667, R00668, R00565, R01686, R01989		-0.142369047914859	-0.0760461946793736	0.232081831254016	0.154699812367615	-0.0290473036406603	-0.110616549132157	-0.17097938060276	-0.0964647081344788	0.232081831254016	0.142369047914859	0.1	0.232081831254016	0.154699812367615	0.1	0.110616549132157	0.17097938060276	0.1	0.232081831254016
C00078	L-Tryptophan	*	*	Metabolite	Tryptophan	16828	HMDB0000929	C00078	HMDB0000929			1	0.0547516187042218	0.746411842969578	0.127021478458323	1	0.126794592506436	0.455757060185906	0.341266594914279	1	0.147362437202199	0.386850480981809	0.412456858835809	1	0.24225318602688	0.159463367218281	0.797339069611286	1	-0.43934659551374	0.004931228143578	-2.30704490434273	1	-0.119410946812509	0.408238789409935	-0.389085732529452	1	0.199546166169586	0.172368845001199	0.763541228457808	1	0.0203912745957382	0.886902403939763	0.0521241679500197	-2.30704490434273	*	R00677, R00678, R00685, R01814, R03664, R07213, R12542	L-Tryptophan	0.0547516187042218	0.126794592506436	0.147362437202199	0.24225318602688	-0.43934659551374	-0.119410946812509	0.199546166169586	0.0203912745957382	-0.43934659551374	0.1	0.126794592506436	0.147362437202199	0.24225318602688	0.43934659551374	0.119410946812509	0.199546166169586	0.1	0.43934659551374
C00079	L-Phenylalanine	*		Metabolite	Phenylalanine	17295	HMDB0000159	C00079	HMDB0000159			1	0.0228598286426935	0.885820401049816	0.0526543218370665	1	0.239690548665275	0.139768133458454	0.854591834603931	1	0.0196473831047871	0.901773170243017	0.0449026900637613	1	0.208397426126426	0.197092844180877	0.705329143296274	1	-0.421158003276582	0.00671689655993248	-2.17283133977581	1	-0.217522124112195	0.13848023575619	-0.858612205765785	1	0.0892024870352048	0.535622777422343	0.271140962842812	1	0.0857671310516639	0.551327344774113	0.258590466816948	-2.17283133977581		R00694, R01375		0.0228598286426935	0.239690548665275	0.0196473831047871	0.208397426126426	-0.421158003276582	-0.217522124112195	0.0892024870352048	0.0857671310516639	-0.421158003276582	0.1	0.239690548665275	0.1	0.208397426126426	0.421158003276582	0.217522124112195	0.1	0.1	0.421158003276582
C00081	ITP			Metabolite	ITP	16039	HMDB0000189		HMDB0000189																																					R00722, R00725, R00876, R01327, R01964, R02849, R02867		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00082	L-Tyrosine	*		Metabolite	Tyrosine	17895	HMDB0000158	C00082	HMDB0000158			1	0.0990665509532581	0.373131102271187	0.428138548917423	1	-0.0520453266890193	0.639859279078522	-0.193915527640286	1	0.0501585773122816	0.652037557447066	0.185727388129662	1	0.0112294002031108	0.919586936855091	0.0364072067068534	1	0.0517453300654929	0.62731350812572	0.202515360571548	1	-0.110498349255085	0.299841068364835	-0.523108883353262	1	-0.0689783468313884	0.517499912773699	-0.286089719072792	1	-0.158476849220401	0.137029930321448	-0.863184563108138	-0.863184563108138		R00734		0.0990665509532581	-0.0520453266890193	0.0501585773122816	0.0112294002031108	0.0517453300654929	-0.110498349255085	-0.0689783468313884	-0.158476849220401	-0.158476849220401	0.1	0.1	0.1	0.1	0.1	0.110498349255085	0.1	0.158476849220401	0.158476849220401
C00083	Malonyl-CoA			Metabolite	Malonyl-CoA	37555, 15531	HMDB0001175		HMDB0001175																																					R01626, R05188, R07758, R09419, R10825		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00084	Acetaldehyde			Metabolite	Acetaldehyde	15343	HMDB0000990		HMDB0000990																																					R00710		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00085	D-Fructose 6-phosphate	*	*	Metabolite	fructose 6-phosphate	15946	HMDB0000124	C00085	HMDB0000124			0.416371593374518	1.84010824677139	0.000823088143425069	3.08455365427332	1	1.45045841983823	0.00587927432888618	2.23067627501386	1	0.248505710931275	0.607212616665097	0.216659213247118	1	0.416141383001541	0.391865033486703	0.406863487328932	1	0.163883216870683	0.47084025650204	0.327126412376445	1	0.335330734279281	0.147196824235609	0.832101559779967	1	-0.0315449854398278	0.888991331520607	-0.0511024737779542	1	0.285188521798297	0.214752122571014	0.668062534987648	3.08455365427332	*	R00756, R00760, R00762, R00763, R00767, R00768, R00769, R00770, R00771, R00772, R00876, R01067, R01140, R08575, R13199, R13202	D-Fructose 6-phosphate	1.84010824677139	1.45045841983823	0.248505710931275	0.416141383001541	0.163883216870683	0.335330734279281	-0.0315449854398278	0.285188521798297	1.84010824677139	1.84010824677139	1.45045841983823	0.248505710931275	0.416141383001541	0.163883216870683	0.335330734279281	0.1	0.285188521798297	1.84010824677139
C00086	Urea			Metabolite	Urea	16199, 48376	HMDB0000294		HMDB0000294																																					R00551, R00913, R01990		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00091	Succinyl-CoA			Metabolite	Succinyl-CoA	15380	HMDB0001022		HMDB0001022																																					R00407, R00410, R00829, R00830, R01780, R02084, R02570, R00405, R00432, R00727		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00092	D-Glucose 6-phosphate	*	*	Metabolite	hexose phosphate	4170	HMDB0001401	C00092	HMDB0001401			0.463338814379607	1.26704646295917	0.000979574309810256	3.00896261314915	1	0.932710618303487	0.0105639987512548	1.97617165880203	1	0.0946960625120505	0.779604873934042	0.108125454423525	1	0.342618674231548	0.31641898603322	0.499737465496491	1	0.0385562740203911	0.864608157144525	0.0631806714323186	1	0.349708993946329	0.131545651402761	0.880923504119521	1	-0.120607116170538	0.594819531189543	-0.225614779644734	1	0.186311749242639	0.413314556403676	0.38371929915945	3.00896261314915	*	R00299, R00303, R00725, R00771, R00835, R01139, R07324, R08639, R10520	D-Glucose 6-phosphate	1.26704646295917	0.932710618303487	0.0946960625120505	0.342618674231548	0.0385562740203911	0.349708993946329	-0.120607116170538	0.186311749242639	1.26704646295917	1.26704646295917	0.932710618303487	0.1	0.342618674231548	0.1	0.349708993946329	0.120607116170538	0.186311749242639	1.26704646295917
C00093	sn-Glycerol 3-phosphate	*		Metabolite	glycerol 3-phosphate	15978	HMDB0000126	C00093	HMDB0000126			1	0.0113937684559469	0.946143028928325	0.0240432061151389	1	-0.129016528866289	0.447289831905262	-0.349410974390788	1	0.00308347269751508	0.985413822784634	0.00638135000003141	1	0.225711326270977	0.189453517249759	0.722497327533447	1	0.240976824553335	0.180938968055722	0.742467890912123	1	0.161970736941959	0.36333090319898	0.439697661542716	1	0.114059833148168	0.520154475425167	0.283867660476959	1	0.0667839828343286	0.705660254341794	0.15140434311021	0.742467890912123		R00842, R00848, R00849, R00851, R02617, R08657, R01030		0.0113937684559469	-0.129016528866289	0.00308347269751508	0.225711326270977	0.240976824553335	0.161970736941959	0.114059833148168	0.0667839828343286	0.240976824553335	0.1	0.129016528866289	0.1	0.225711326270977	0.240976824553335	0.161970736941959	0.114059833148168	0.1	0.240976824553335
C00095	D-Fructose			Metabolite	D-Fructose	37721, 15824	HMDB0250747, HMDB0000660		HMDB0250747, HMDB0000660																																					R00760, R00867, R00876, R01140		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00096	GDP-mannose	*		Metabolite	GDP-mannose	15820	HMDB0001163	C00096	HMDB0001163			1	0.377697023848566	0.033899288335768	1.4698094190563	1	0.271440124838463	0.118836197789209	0.925051252068491	1	-0.0854851949664743	0.614982033585932	-0.211137571750542	1	0.0568244550437775	0.737738165884529	0.132097748323792	1	0.131316135666726	0.441254928331644	0.355310430985911	1	0.0811847329398736	0.632622734147583	0.198855205184383	1	-0.0523153854123608	0.757696293685466	-0.120504837121546	1	-0.0344044978471745	0.839128759168855	-0.076171394229626	1.4698094190563		R00885		0.377697023848566	0.271440124838463	-0.0854851949664743	0.0568244550437775	0.131316135666726	0.0811847329398736	-0.0523153854123608	-0.0344044978471745	0.377697023848566	0.377697023848566	0.271440124838463	0.1	0.1	0.131316135666726	0.1	0.1	0.1	0.377697023848566
C00097	L-Cysteine	*	*	Metabolite	Cysteine	17561	HMDB0000574	C00097	HMDB0000574			1	0.187583841173494	0.654798766309325	0.183892147503159	1	0.128411456840255	0.759331399915127	0.119568640780699	0.150181433603562	-1.8302745390696	0.000135767872851355	-3.86720298627108	1	-0.957513133794091	0.0285870146006069	-1.54383119651961	1	0.685437238107218	0.429962711903001	0.36656920655286	1	1.02567506908627	0.241362648843065	0.617329936626513	0.695326567751443	2.95904870325055	0.00201015542694177	2.69677036125938	0.778993603351726	2.89177648587171	0.00244009677515769	2.61259294903688	-3.86720298627108	*	R00782, R00891, R00893, R00895, R00896, R00899, R00900, R01001, R07360, R07460, R08632, R09562, R11528	L-Cysteine	0.187583841173494	0.128411456840255	-1.8302745390696	-0.957513133794091	0.685437238107218	1.02567506908627	2.95904870325055	2.89177648587171	2.95904870325055	0.187583841173494	0.128411456840255	1.8302745390696	0.957513133794091	0.685437238107218	1.02567506908627	2.95904870325055	2.89177648587171	2.95904870325055
C00099	beta-Alanine	*		Metabolite	beta-Alanine	16958	HMDB0000056	C00099	HMDB0000056			1	-0.00418135335537669	0.976368821797166	-0.010386097277829	1	-0.0413326543297465	0.769667723081595	-0.113696725706957	1	-0.106716435174739	0.449647666780413	-0.347127655796659	1	0.00490808955896455	0.972263159343627	0.0122161700713263	1	0.272995360720077	0.0217663848418961	1.66221369652583	1	0.0835003484231116	0.482811378691918	0.316222503187615	1	0.0902704909165306	0.44803896168095	0.348684217905207	1	0.0866772696593247	0.466314423993735	0.331321150781831	1.66221369652583		R00904, R00908, R00913, R00489		-0.00418135335537669	-0.0413326543297465	-0.106716435174739	0.00490808955896455	0.272995360720077	0.0835003484231116	0.0902704909165306	0.0866772696593247	0.272995360720077	0.1	0.1	0.106716435174739	0.1	0.272995360720077	0.1	0.1	0.1	0.272995360720077
C00100	Propanoyl-CoA			Metabolite	Propanoyl-CoA	15539	HMDB0001275		HMDB0001275																																					R00927, R03719, R04811, R05330, R12356, R00922, R00925, R00926, R00935		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00101	Tetrahydrofolate			Metabolite	Tetrahydrofolate	15635, 20506	HMDB0304496, HMDB0001846		HMDB0304496, HMDB0001846																																					R02287, R03189		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00103	D-Glucose 1-phosphate			Metabolite	D-Glucose 1-phosphate	29042	HMDB0001586		HMDB0001586																																					R00287, R08639, R00955		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00104	IDP			Metabolite	IDP	17808	HMDB0003335		HMDB0003335																																					R00722, R00725, R00876, R00961, R01327, R01964, R02849, R02867, R00727, R00770, R02406		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00105	UMP	*		Metabolite	UMP	16695	HMDB0000288	C00105	HMDB0000288			1	-0.351356889599758	0.0113778855687593	-1.94393843839267	1	-0.38061042091234	0.00611424406140864	-2.213657229593	1	0.111512666578045	0.421835123058404	0.374857262634935	1	-0.0138464321779896	0.920552476735946	-0.0359514491944617	1	-0.0131705428683759	0.937908531600029	-0.0278395136021097	1	-0.408289000110668	0.0157405451520524	-1.80298023052662	1	-0.438217914624426	0.00954489446104861	-2.02022886928578	1	-0.41426754787496	0.0142762060486279	-1.84538719249444	-2.213657229593		R00155, R00287, R00662, R00968		-0.351356889599758	-0.38061042091234	0.111512666578045	-0.0138464321779896	-0.0131705428683759	-0.408289000110668	-0.438217914624426	-0.41426754787496	-0.438217914624426	0.351356889599758	0.38061042091234	0.111512666578045	0.1	0.1	0.408289000110668	0.438217914624426	0.41426754787496	0.438217914624426
C00111	Glycerone phosphate	*	*	Metabolite	dihydroxyacetone phosphate	16108	HMDB0001473	C00111	HMDB0001473			0.822422352779639	1.3183120895624	0.00265984032734968	2.57514443368184	1	0.987421732867686	0.0189181774709157	1.72312070474445	1	0.13185300790248	0.738645752723231	0.13156379506058	1	0.305644937457908	0.441772866064218	0.354800962254689	1	0.0444544514189955	0.83550016239279	0.0780534613585183	1	0.325588507482556	0.137700302738629	0.861065104931373	1	-0.0897992650593644	0.675328632726643	-0.17048483657988	1	0.186161528041341	0.388248059480464	0.410890706260145	2.57514443368184	*	R00842, R00848, R00849, R01010, R01011, R01013, R01015, R01016, R01068, R01070, R01829, R02568, R08657	Glycerone phosphate	1.3183120895624	0.987421732867686	0.13185300790248	0.305644937457908	0.0444544514189955	0.325588507482556	-0.0897992650593644	0.186161528041341	1.3183120895624	1.3183120895624	0.987421732867686	0.13185300790248	0.305644937457908	0.1	0.325588507482556	0.1	0.186161528041341	1.3183120895624
C00112	CDP	*		Metabolite	CDP	17239	HMDB0001546	C00112	HMDB0001546			1	0.190162217949255	0.459734789031492	0.337492631092541	1	0.420084800184297	0.110078939904289	0.958295761484422	1	0.224207791885857	0.384483981306079	0.415121749426388	1	0.224772508223227	0.383307057002061	0.416453184949037	1	-0.0541844883810123	0.835566249473011	-0.0780191105343067	1	-0.0742565325418352	0.776150338454062	-0.110054148796917	1	-0.145553266105416	0.578262458917971	-0.237875001391696	1	-0.0609454267098561	0.815421411684302	-0.0886178888438187	0.958295761484422		R00570, R00569, R00572, R00767, R03237		0.190162217949255	0.420084800184297	0.224207791885857	0.224772508223227	-0.0541844883810123	-0.0742565325418352	-0.145553266105416	-0.0609454267098561	0.420084800184297	0.190162217949255	0.420084800184297	0.224207791885857	0.224772508223227	0.1	0.1	0.145553266105416	0.1	0.420084800184297
C00114	Choline	*	*	Metabolite	Choline	15354	HMDB0000097	C00114	HMDB0000097			0.429764885641123	-0.535801725292752	0.000866604000322835	-3.06217931055421	0.397807489959842	-0.541551803828149	0.000761731307206981	-3.11819819450794	1	0.0820286730770071	0.610122779930423	0.214582759611138	1	0.0167637815330196	0.91700643178217	0.0376276182256067	0.362927339403919	0.570715742803216	0.000649613132112836	3.1873452042926	1	0.0765111544455962	0.647562178656772	0.188718524465185	1	-0.0651456650696289	0.697096347471625	-0.156707192800825	1	-0.279360575744148	0.0950837618202616	-1.02189364451366	3.1873452042926	*	R01021, R01023, R01025, R01026, R01030, R01310, R08557, R08558	Choline	-0.535801725292752	-0.541551803828149	0.0820286730770071	0.0167637815330196	0.570715742803216	0.0765111544455962	-0.0651456650696289	-0.279360575744148	0.570715742803216	0.535801725292752	0.541551803828149	0.1	0.1	0.570715742803216	0.1	0.1	0.279360575744148	0.570715742803216
